일시,대여소,대여건수,반납건수
202306,3811.신사로입구,1,0
202306,3813. 낙성대역 5번출구,0,4
202306,3814. 난곡사거리 ,1,4
202306,3815. 광일빌딩,1,0
202306,382. 약수역 10번출구 앞,1,1
202306,"3822.신림4,5동교",1,0
202306,383. 신당역 12번 출구 뒤,12,12
202306,384. 종로학원본원 ,1,0
202306,385. 종각역 5번출구,15,17
202306,3853. 어린이대공원역 2번출구,4,0
202306,3860. 건국대학교 정문 앞,1,2
202306,3865. 이튼타워리버 2차,9,4
202306,3868. 자양한강도서관,1,1
202306,387. 훈련원공원주차장 앞,51,44
202306,3873. 동서울우편집중국 앞,1,0
202306,3878. 장로회신학대학교 주기철 기념관,0,2
202306,388. 동성중학교 앞,1,0
202306,3881. 신자초교입구 교차로,1,5
202306,3886.광진구 민방위교육센터,0,1
202306,389. 을지로4가역 1번출구,8,9
202306,390. 충무로역 1번출구,6,11
202306,3904. 테크노마트 앞,0,1
202306,3906. 천왕차량사업소 입구,0,2
202306,391. 시립미술관,7,1
202306,3910. 목양전원교회 앞 로터리,1,1
202306,3914. 신도림쌍용플래티넘노블아파트 앞,0,1
202306,3919. 구로역·NC신구로점 버스정류장(구로역 방면),2,0
202306,393. 동대문역 8번 출구,43,27
202306,395. 경희궁 자이 2단지,3,0
202306,3956. 대륭테크노타운21차 앞,1,1
202306,3963. 에이스 하드웨어(시흥대로 396) 앞,2,2
202306,3968. 독산동 현대홈타운 금천과선교 앞,0,1
202306,3969. 독산역 롯데캐슬 104동 앞,1,0
202306,397. 종묘공영주차장 건너편,12,15
202306,3977. 말미사거리,2,2
202306,398. 을지로3가역 3번출구,24,19
202306,3980. 금천현대홈타운 후문 서부샛길,1,1
202306,3983. 금천구청역 1번 출구,0,1
202306,399. 서울역 센트럴 자이아파트,3,7
202306,4005. 중계2차 한화꿈에그린 101동 인근,1,0
202306,4007. 노원 을지대학교 병원,2,2
202306,4009. 월계프라자,1,1
202306,401. 상암월드컵파크 10단지 앞,2,4
202306,4014. 당고개역 3번 출구,1,0
202306,4016. 노원 마들스타디움,1,1
202306,4017. 월계 청백1단지 아파트 정류장,0,1
202306,402. 상암월드컵파크 9단지 앞,0,2
202306,4023. 월계역 1번 출구,2,0
202306,4024. 꿈의숲 SK뷰 아파트,2,0
202306,4025. 한천교 동편,1,0
202306,4027. 한내 행복발전소 옆,9,4
202306,4037. 물넘이교,0,1
202306,4039. 서울시 북부여성발전센터,0,2
202306,4040. 공릉로 26길,1,0
202306,4041. 공릉역3번출구,3,1
202306,405. DMC빌 앞,6,3
202306,406. 상암월드컵파크 7단지 앞,0,1
202306,4065. 창동역 1번출구 앞,4,2
202306,4076. 도봉통합복지센터 뒤 중랑천 변,4,3
202306,4077. 도봉제1교,4,5
202306,408. LG CNS앞,2,0
202306,4080. 창동주공19단지앞 ,1,0
202306,4088. 김근태도서관,1,0
202306,409. 누리꿈스퀘어 옆,5,6
202306,4090. 녹천교 앞 사거리,0,1
202306,4092. 도봉경찰서 교차로,1,1
202306,4104. 외대앞역 교차로,2,2
202306,4105. 서울교통공사사거리 교통섬,4,2
202306,4107. 장안동근린공원 입구,1,1
202306,4108. 답십리파크자이아파트 앞,1,2
202306,411. DMC홍보관,3,4
202306,4110. 용두롯데캐슬리치아파트 앞,1,0
202306,4113. 한국국방연구원 앞,4,6
202306,4117. 휘경119안전센터 앞,2,1
202306,4121. 서울문화재단 앞,3,4
202306,4122. 청계9가교차로 앞,4,4
202306,4125. 회기역 2-①번출구,1,1
202306,413. 상암월드컵파크 3단지 후문,3,2
202306,4131. 베네스트 오피스텔 앞,0,1
202306,4133.래미안허브리츠아파트 앞,1,0
202306,4134. 제기동 현대아파트 앞,1,2
202306,414. 상암동주민센터 옆,6,2
202306,415. DMC역 9번출구 앞,1,7
202306,4153. 흑석동효사정앞,1,2
202306,4167. 구로교 아래,6,8
202306,417. DMC역 2번출구 옆,5,0
202306,4173. 중대후문 마을버스정류장,0,1
202306,4175. 대방역2번출구,0,1
202306,4178. 이수성결교회 옆,5,0
202306,4179. 보라매병원역 1번출구,1,2
202306,418. 월드컵경기장역 3번출구 옆,12,9
202306,4180. 흑석동주민센터 입구,2,0
202306,419. 홈플러스 앞,12,14
202306,420. 서울시 공공자전거 상암센터,18,7
202306,4202. 프런트원(공덕역4번출구 앞),2,1
202306,4206. 광흥창역5번출구,5,5
202306,4207. 아만티호텔 앞,3,4
202306,4208. 스타벅스(동교동) 앞,0,8
202306,421. 마포구청 앞,1,2
202306,4211. 시석빌딩 앞,10,9
202306,4212. 한화오벨리스크 앞,4,0
202306,4213. 마포구중앙도서관 정문 앞,11,2
202306,4216. 망원정 앞,1,2
202306,4217. 한강공원 망원나들목,117,123
202306,4218. 디지털매직스페이스,4,4
202306,422. 문화비축기지,4,2
202306,4220. 신촌 청년주택,10,17
202306,4221. 솔리스타오피스텔(공덕동주민센터),1,2
202306,4222. 서울디자인고등학교 앞,9,14
202306,4224. 서부운전면허시험장,4,0
202306,4226. 마포프레스티지자이 1,4,0
202306,4233. 코오롱아파트사거리,21,22
202306,4238. 상암한샘빌딩앞,0,2
202306,4244. 당인리발전소 공원 앞,37,17
202306,4246. 상수역새마을금고,3,10
202306,4247. 서울서부지방법원등기국앞,2,0
202306,4248. 신촌 교보빌딩,2,0
202306,4251. 공덕역 경의선숲길 커뮤니티센터,1,0
202306,4253. 홍은도담도서관,7,7
202306,426. 서울신용보증재단,1,2
202306,4262. 서대문자연사박물관 입구,0,1
202306,4264. 홍남교 버스정류장,2,6
202306,4267. 서대문역 2번 출구,1,3
202306,4269. 연희IC 남측,11,2
202306,427. 성산시영아파트,4,4
202306,4270. 우국한마음 아파트 맞은편,1,0
202306,4271. 충정로역 1번 출구,2,2
202306,4272. 홍남교 사거리,8,7
202306,4273. 홍연2교 사거리,3,2
202306,4274. 신촌 파랑고래 입구,20,18
202306,4275.농협생명본사빌딩 서관,7,4
202306,428. 명보사거리,2,0
202306,430. 장충동먹자골목 앞,6,8
202306,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),1,0
202306,4304. 서울고앞,1,0
202306,4306. 서래공원 앞,2,0
202306,4307. 고투몰 gate 15옆,2,2
202306,431. 청계천 영도교,14,10
202306,4312. 반포미도2차아파트 옆,2,2
202306,4313. 반포종합운동장,2,4
202306,4315. 이투스교육 앞,2,1
202306,4316. 고속터미널역 3번출구,5,3
202306,4324. 세화고등학교,2,8
202306,4329. SC제일은행 양재동지점 앞,2,0
202306,433. 을지로입구역 2번출구,12,14
202306,4332. 이수교차로,12,10
202306,4341. 영동1교 북단,1,0
202306,435. SK 남산빌딩,7,10
202306,4353. 코오롱디지털타워 3차앞,4,3
202306,436. 이대역 5번출구,4,5
202306,4360. 르노삼성자동차 성수사업소 앞,1,0
202306,4362. 행당중학교 후문,2,11
202306,4363. 신금호역 2번출구 앞,0,1
202306,4367. kt 행당빌딩 앞,2,0
202306,437. 대흥역 1번출구,3,5
202306,4370. 서울숲IT캐슬 앞,7,5
202306,4373. 서울숲 지식산업센터,3,6
202306,4377. 우영테크노센터 앞,12,9
202306,438. 성산2-1 공영주차장,4,0
202306,4381. 더스페이스타워 앞,2,6
202306,4383. 푸조비즈타워 앞,1,0
202306,4385. 용답동 우체국 주변,0,1
202306,4387. 성수역 1번출구 주변,5,6
202306,4388. 하우스디세종타워 앞,7,5
202306,4389. 서울숲역3번출구,7,14
202306,4390. 신답역 1번출구,1,1
202306,440. 하늘공원 입구,17,28
202306,441.염천교사거리,3,2
202306,4414. 안암역 3번 출구,0,2
202306,4418. 종암동 동덕여대 제2생활관 앞,1,0
202306,442.서울역 서부,3,2
202306,443.호암아트홀,1,2
202306,445.대한상공회의소,13,12
202306,4452. 삼성SDS,6,1
202306,4453. 위례중앙푸르지오 201동 앞,7,1
202306,4454. 위례 포레샤인 1809동 부근,1,0
202306,4457. 아산병원 기숙사 부근,6,6
202306,446. 상명대입구,0,2
202306,4460. 올림픽훼미리아파트 112동 앞,2,2
202306,4463. 방이역 2번 출구,1,0
202306,4464. 올림픽공원 북2문,18,15
202306,4468. 가락1동주민센터 ,0,1
202306,4480. 가락시장 남1문 사거리,1,0
202306,4481. 올림픽공원 북2문 2,5,2
202306,4483. 잠실나들목4,17,29
202306,4484. 잠실나루역4번출구뒤,6,3
202306,4485. 잠실나루역 고가하부,1,1
202306,4486. 홈플러스 잠실점,1,2
202306,4490. 송파파인타운 10단지 1005동,1,0
202306,4496. 잠실 파크리오 120동 앞,2,1
202306,4497. 아시아선수촌아파트 교차로,4,1
202306,4499. 세양청마루 101동 앞,0,1
202306,450. 효자동 삼거리,19,9
202306,451. 청와대앞길,1,9
202306,4510. 신정네거리역 교차로,3,0
202306,4517. 성보하이드로빌딩,0,1
202306,452. 동대문 종합시장 버스정류장,7,11
202306,4527. 목동신시가지아파트6단지,3,3
202306,453. 종로오가 지하쇼핑센터 14번출구,44,43
202306,4530. 방아다리어린이공원,1,0
202306,4531. 목동아파트 613동 앞,2,0
202306,4532. 목동현대아파트 후문 앞,1,0
202306,4538. 양천공영차고지,1,0
202306,454. 종로2가 버스정류장 (종각방향),5,6
202306,4540. 목동역 3번 출구,0,1
202306,4543. 오목교역 6번 출구,1,0
202306,455. 종로6가역 버스정류장(동대문 방향),16,17
202306,4553. 당산삼성2차아파트,1,0
202306,4557. 리버뷰신안인스빌2차 후문,1,1
202306,4559. 신길역 2번출구,10,7
202306,456. 숭인2동 주민센터 입구,9,13
202306,4561. 양평역 1번출구,1,2
202306,4563. 여의도 은하아파트,4,4
202306,4564. 63스퀘어,30,32
202306,4565. 영등포 신세계백화점,7,7
202306,4568. 영등포로터리,2,3
202306,457. 종로꽃시장 입구 옆,11,8
202306,4573. 두산위브아파트,1,0
202306,4574. 영등포시장역 포레나영등포,4,1
202306,4579. 국회의사당 본관,0,2
202306,458. 광화문역 5번출구,39,38
202306,4585. 국회6문,2,0
202306,4589. KRX한국거래소(1),10,6
202306,4592. 신길우성4차아파트,3,0
202306,4594. 양평교 영등포대여소,1,1
202306,4598. 오목교 동측 지하보도,3,5
202306,4600. 영등포구 총괄 우체국,0,1
202306,4603. 한강GS에클라트 건너편 교통섬,6,4
202306,4604. 원효로다목적체육관 앞,3,3
202306,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",22,16
202306,4607. 국립중앙박물관 -용산가족공원 앞,17,15
202306,4608. 국립중앙박물관 정문 앞,4,3
202306,4609. 파크타워 104동 앞,4,8
202306,461. 서울지방경찰청,1,2
202306,4610. 한남나인원 105동 앞,16,8
202306,4611. 국제루터교회 앞,3,4
202306,4612. 한남 준 J.FSS 앞,8,9
202306,4613. 서울갤러리아 앞,6,17
202306,4615. 크라운호텔앞 버스정류소,20,16
202306,4616. 신용산지하차도 앞,11,11
202306,4618. 풍전아파트 건너편,4,7
202306,4619. 한강트럼프월드3차 앞,34,46
202306,4620. 삼각지역 14번 출구 앞(교통섬),11,10
202306,4621. 남산도서관 앞,14,7
202306,4622. 한강중학교 앞 버스정류장,6,7
202306,4623. 라인프랜즈이태원점 앞,5,4
202306,4627. 효창공원앞역 5번출구 옆,0,2
202306,4629. 한강초교보도육교 앞,33,30
202306,4632. 용산 푸르지오 파크타운 1단지 앞,0,1
202306,4633. 센트럴파크타워 앞,22,23
202306,4634. 이태원역 3번 출구,29,23
202306,4636. 용산구꿈나무종합타운 앞,8,4
202306,4637. 용산시티파크 101동 앞,1,4
202306,4638. 청파동삼거리 앞,3,0
202306,4639. 동빙고근린공원,9,19
202306,464. 삼청동 골목,23,20
202306,4640. 원효로2가 교차로,11,2
202306,4641. 아메리칸센터,5,1
202306,4642. 용산더프라임아파트 101동 앞,1,2
202306,465. 삼청공원 앞,3,0
202306,4657. 본 서부병원 교차로 사거리,0,1
202306,466.롯데호텔,4,3
202306,4667. 폭포동입구 교차로,1,0
202306,467.한국은행,12,12
202306,4671. 청구성심병원 앞,1,0
202306,4674. 녹번역e편한세상 캐슬 정문 앞,1,2
202306,468.웨스틴 조선호텔,8,11
202306,4685. DMC역 5번 출구(수색역 방향),1,1
202306,469.회현역 1번출구,18,20
202306,470.회현역 7번출구,18,10
202306,4705. 웰니스센터(민방위교육장 앞),28,35
202306,4707. 청계3가 사거리,21,22
202306,4708. 조계사앞사거리,7,8
202306,471.회현사거리 남측,21,43
202306,4710. 자교교회 앞,9,8
202306,4711. 올림픽기념 국민생활관 로터리,2,2
202306,4713. 현대 뜨레비앙 아파트 앞,28,15
202306,4715. 돈의문 박물관 마을,2,4
202306,4718. 광화문역 6번출구 옆 A,12,5
202306,4719. 종로문화원 건너편,11,4
202306,472.삼일교(시그니쳐 타워),9,6
202306,473.을지로4가역 9번출구,20,23
202306,474.동대문역사문화공원역 1번출구 뒤편,95,76
202306,475.DDP 패션몰,57,45
202306,4752. 삼성사이버빌리지아파트,0,2
202306,4753. 시청역 10번출구,1,0
202306,476.광희문,11,7
202306,4760. 서울역 7번출구,3,6
202306,4761. 중부경찰서앞사거리 건너편,4,3
202306,4762. 국제빌딩,9,3
202306,4765. 동대문디자인플라자,66,65
202306,4768. 서울도시건축전시관,46,32
202306,477.앰배서더 호텔 주변,3,2
202306,4774. 을지로입구역 8번출구,9,11
202306,4775. 을지로지하쇼핑센터,10,11
202306,4776. 신세계면세점,18,23
202306,4777. 약수동 주민센터,1,0
202306,4778. 대신파이낸스센터,14,8
202306,4781. 브라운스위트레지던스,2,1
202306,4784. 중부경찰서앞 사거리,4,4
202306,4785. 롯데시티호텔,3,2
202306,479.동대입구역 3번 출구,3,8
202306,4791. 명동역9번 출구,46,99
202306,4792. 퇴계로4가 교차로(중구청),8,16
202306,4793. 동대문역사문화공원역 5번출구,10,14
202306,4794. 서울역 서부교차로(3),8,7
202306,4796. 부산은행,10,12
202306,4797. KG타워 앞,5,1
202306,4798. 황학동롯데캐슬,15,11
202306,480.약수역 6번 출구,2,1
202306,4800. 필동 삼거리,1,1
202306,4801. 충정로역 2호선(엘리베이터 앞),0,7
202306,4807. 라코지스테이 앞,3,2
202306,4808. 신내2동 주민센터 앞,1,0
202306,"4809. 동성1,2차 아파트 앞",0,1
202306,481.신당역 10번 출구,10,2
202306,4826. 홈플러스 면목점,4,4
202306,483.남산타운아파트 버스정류장,0,2
202306,484.도동삼거리,7,14
202306,4841. 중화수경공원,1,1
202306,485.서울역5번출구,17,20
202306,4856. 올림픽공원 서1문 앞,7,4
202306,4857. 올림픽공원 장미광장,5,4
202306,4859. 잠실나루 나들목,8,13
202306,4860. 가락쌍용2차아파트 103동,2,1
202306,4862. 성내교 남단,2,5
202306,4863. 잠실나들목5,12,9
202306,4864. 송파사거리,5,2
202306,4865. 한성백제역 1번출구 뒤,1,1
202306,4868. 석촌호수 서호 남단,7,7
202306,4869. 잠실나들목6,4,8
202306,487.신석초교앞 교차로 교통섬,8,15
202306,4870. 몽촌토성역 3번 출구,21,16
202306,4874. 탄천1교 하부보도,0,2
202306,4876. 삼전동주민센터 앞,0,1
202306,488.푸르메병원,0,1
202306,4882. 위례포레샤인18단지 1802동,1,0
202306,4887. 호돌이상가,1,1
202306,4888. 둔촌오륜역 2번출구,0,1
202306,4889. 마천역 1번 출구 인근②,0,2
202306,4891. 위례포레나송파,1,1
202306,4892. 성내유수지 체육공원,1,2
202306,4895. 위례포레샤인15단지 상가,0,2
202306,4896. 위례포레샤인15단지,0,1
202306,4897. 잠실주공5단지1,1,1
202306,490.가온문화공원,0,3
202306,4901.KT&G타워 옆(상상마당 대치아트홀),4,3
202306,4902. 구역삼세무서 교차로,0,1
202306,4903. 신사스퀘어,10,12
202306,4905. 강남경찰서,4,15
202306,4906. 섬유센터 앞,14,11
202306,4907. 극동스포츠 앞,4,5
202306,4908. SB타워 앞,2,7
202306,4909. 노보텔 앰배서더 앞,7,5
202306,491.월드컵파크 4단지,5,3
202306,4913. 레베쌍트 빌딩 앞,12,8
202306,4914. 도심공항타워 앞,26,20
202306,4915. 영동중앙교회 버스정류장,2,1
202306,4916. 청담역 1번출구,1,6
202306,4924.논현동가구거리,1,1
202306,493.홍대입구역 6번출구,23,43
202306,494.신수동주민센터,7,3
202306,495.염리초등학교 앞,3,7
202306,497.합정동주민센터 앞,14,21
202306,498.연남동주민센터 앞,8,13
202306,500. 어린이대공원역 3번출구 앞,1,5
202306,501. 광진구의회 앞,7,0
202306,502. 뚝섬유원지역 1번출구 앞,126,125
202306,505. 자양사거리 광진아크로텔 앞,2,0
202306,5052. 마곡역 7번출구,1,1
202306,5053. 신마곡벽산블루밍메트로오피스텔앞,0,1
202306,5061. 우장산동 가곡어린이공원앞,1,0
202306,5064. 양천향교역8번출구,4,4
202306,5065. 허준박물관삼거리,5,2
202306,5066. 아망떼마곡전시장,1,1
202306,5067. 주원 리젠트 앞,0,1
202306,5078. 왈도강서캠퍼스 앞,1,0
202306,508. 성수아카데미타워 앞,5,0
202306,5080. 가양역 1번출구,0,3
202306,5082. 가양역 7번출구,1,1
202306,5084. 강서우체국,1,2
